boletin,fecha_publicacion,fecha_firma,tipo,numero,objeto,terminos_urbanismo,monto_max,tags,texto_bajado,pdf
1207,2025-10-31,2025-10-28,Decreto,DECRE-2025-1270-SI-INTEN,Expediente Nº EX-2025-00227844-SI-SECECT - Declarar de Interés Municipal el evento “Expo Empleo San Isidro 2025”.-,mayor altura/FOT/FOS,,Interés Municipal,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761762158.pdf
1207,2025-10-31,2025-10-28,Disposición,DISP-2025-491-SI-DGHP,EX-2025-00243768- -SI-MDSI (Trámite TESI N° 2025HABIL00000802) - RECHAZO,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761761751.pdf
1207,2025-10-31,2025-10-28,Disposición,DISP-2025-490-SI-DGHP,EX-2025-00245209- -SI-MDSI (trámite TESI N° 2025HABIL00001082) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761761731.pdf
1207,2025-10-31,2025-10-28,Disposición,DISP-2025-489-SI-DGHP,EX-2025-00245029- -SI-MDSI (trámite TESI2025HABIL00001141) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761761709.pdf
1207,2025-10-31,2025-10-28,Disposición,DISP-2025-488-SI-DGHP,EX-2025-00240956- -SI-MDSI (Trámite TESI N° 2025HABIL00001294) - HABILITACIÓN LICENCIA,zonificación/C.O.U. | uso no conforme,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761761691.pdf
1207,2025-10-31,2025-10-28,Disposición,DISP-2025-487-SI-DGHP,EX-2025-00244293- -SI-MDSI (trámite TESI2025HABIL00001348) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761761590.pdf
1207,2025-10-31,2025-10-28,Disposición,DISP-2025-486-SI-DGHP,EX-2025-00240220- -SI-MDSI (trámite TESI2025HABIL00001372) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761761559.pdf
1207,2025-10-31,2025-10-28,Disposición,DISP-2025-485-SI-DGHP,EX-2025-00243723- -SI-MDSI (trámite TESI2025HABIL00000775) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761761538.pdf
1207,2025-10-31,2025-10-28,Disposición,DISP-2025-484-SI-DGHP,EX-2025-00244370- -SI-MDSI (trámite TESI2025HABIL00001385) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761761516.pdf
1207,2025-10-31,2025-10-28,Disposición,DISP-2025-483-SI-DGHP,EX-2025-00245090- -SI-MDSI (trámite TESI N° 2025HABIL00001123) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761761495.pdf
1207,2025-10-31,2025-10-28,Disposición,DISP-2025-482-SI-DGHP,EX-2025-00245513- -SI-MDSI (trámite TESI N° 2025HABIL00000996) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761761465.pdf
1207,2025-10-31,2025-10-28,Disposición,DISP-2025-481-SI-DGHP,EX-2025-00244066- -SI-MDSI (trámite TESI2025HABIL00001459) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761760951.pdf
1207,2025-10-31,2025-10-28,Disposición,DISP-2025-480-SI-DGHP,EX-2025-00241683- -SI-MDSI (trámite TESI N° 2025HABIL00001467) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761760930.pdf
1207,2025-10-31,2025-10-28,Disposición,DISP-2025-479-SI-DGHP,EX-2025-00244503- -SI-MDSI (trámite TESI N° 2025HABIL00001470) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761760913.pdf
1207,2025-10-31,2025-10-29,Decreto,DECRE-2025-1286-SI-INTEN,"Expediente Nº 7192/2023 - Eximir a la Sra. Elsa Reyes Cantero (DNI Nº 6.420.173) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761921066.pdf
1207,2025-10-31,2025-10-29,Decreto,DECRE-2025-1284-SI-INTEN,Expediente N° 7060-2017 (Cuerpos 0 y 2) y su acumulado por cuerda Nº 13.389/2017 (Cuerpos 0 y 2) - Consulta de Factibilidad: Autorizar proyecto con destino “Vivienda Multifamiliar y Vivienda Unifamiliar Agrupada” - Derogar Decreto N° 397.-,factibilidad | excepción | mayor altura/FOT/FOS | zonificación/C.O.U.,,Consulta | Factibilidad,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761921046.pdf
1207,2025-10-31,2025-10-29,Decreto,DECRE-2025-1282-SI-INTEN,"Expediente N° 5806/2022 - Eximir al contribuyente Carlos German Hoevel (D.N.I. 18.284.247) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761921025.pdf
1207,2025-10-31,2025-10-29,Disposición,DISP-2025-499-SI-DGHP,EX-2025-00248302- -SI-MDSI (trámite TESI N° 2025HABIL00001355) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761920945.pdf
1207,2025-10-31,2025-10-29,Disposición,DISP-2025-498-SI-DGHP,EX-2025-00245686- -SI-MDSI (trámite TESI2025HABIL00000669) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761920933.pdf
1207,2025-10-31,2025-10-29,Disposición,DISP-2025-497-SI-DGHP,EX-2025-00245837- -SI-MDSI (trámite TESI2025HABIL00001147) - LICENCIA,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761920919.pdf
1207,2025-10-31,2025-10-29,Disposición,DISP-2025-496-SI-DGHP,EX-2025-00246451- -SI-MDSI (trámite TESI2025HABIL00001386) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761920908.pdf
1207,2025-10-31,2025-10-29,Disposición,DISP-2025-495-SI-DGHP,EX-2025-00246585- -SI-MDSI (trámite TESI2025HABIL00001463) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761920894.pdf
1207,2025-10-31,2025-10-29,Disposición,DISP-2025-494-SI-DGHP,EX-2025-00246152- -SI-MDSI (trámite TESI N° 2025HABIL00001542) -,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761920881.pdf
1207,2025-10-31,2025-10-29,Disposición,DISP-2025-493-SI-DGHP,EX-2025-00246477- -SI-MDSI (Trámite TESI N° 2025HABIL00001465) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761920871.pdf
1207,2025-10-31,2025-10-30,Disposición,DISP-2025-500-SI-DGHP,EX-2025-00248721- -SI-MDSI (trámite TESI N° 2025HABIL00001502) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1761920962.pdf
1209,2025-11-04,2025-10-31,Disposición,DISP-2025-518-SI-DGHP,EX-2025-00251522- -SI-MDSI (trámite TESI N° 2025HABIL00001468) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1762177534.pdf
1209,2025-11-04,2025-10-31,Disposición,DISP-2025-507-SI-DGHP,EX-2025-00251149- -SI-MDSI (trámite TESI N° 2025HABIL00001486) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1762177371.pdf
1209,2025-11-04,2025-10-31,Disposición,DISP-2025-505-SI-DGHP,EX-2025-00250052- -SI-MDSI (trámite TESI2025HABIL00001500) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1762177341.pdf
1209,2025-11-04,2025-10-31,Disposición,DISP-2025-504-SI-DGHP,EXPEDIENTE Nº 12265/2024 - HABILITACIÓN - TROPEA S.A.,mayor altura/FOT/FOS,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1762177327.pdf
1210,2025-11-25,2025-11-03,Disposición,DISP-2025-533-SI-DGHP,EX-2025-00254252- -SI-MDSI (trámite TESI N° 2025HABIL00001592) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación | Trámite de Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763140089.pdf
1210,2025-11-25,2025-11-03,Disposición,DISP-2025-524-SI-DGHP,EX-2025-00251611- -SI-MDSI (trámite TESI N° 2025HABIL00001105) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Desistimiento | Trámite de Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763139427.pdf
1210,2025-11-25,2025-11-03,Disposición,DISP-2025-522-SI-DGHP,EX-2025-00251520- -SI-MDSI (trámite TESI N° 2025HABIL00001326) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763139408.pdf
1210,2025-11-25,2025-11-03,Disposición,DISP-2025-521-SI-DGHP,EX-2025-00253426- -SI-MDSI (trámite TESI N° 2025HABIL00001565) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763139400.pdf
1210,2025-11-25,2025-11-03,Disposición,DISP-2025-520-SI-DGHP,EX-2025-00253632- -SI-MDSI ( trámite TESI N° 2025HABIL00001178) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763139389.pdf
1210,2025-11-25,2025-11-04,Decreto,DECRE-2025-1307-SI-INTEN,Expediente N° EX-2025-00247688-SI-SSDS - Llamar a Licitación Pública N° 63/2025 para la contratación del “SERVICIO DE DISPOSICIÓN TEMPORAL DE CAMAS DE GERIÁTRICO”.-,excepción,2764800000.00,Llamado | Licitación Pública,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764079605.pdf
1210,2025-11-25,2025-11-04,Disposición,DISP-2025-546-SI-DGHP,EX-2025-00254829- -SI-MDSI (trámite TESI N° 2025HABIL00001340) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763141988.pdf
1210,2025-11-25,2025-11-04,Disposición,DISP-2025-545-SI-DGHP,EX-2025-00254841- -SI-MDSI (trámite TESI N° 2025HABIL00000700) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763141976.pdf
1210,2025-11-25,2025-11-04,Disposición,DISP-2025-544-SI-DGHP,EX-2025-00244186- -SI-MDSI (trámite TESI N° 2025HABIL00000879) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763140371.pdf
1210,2025-11-25,2025-11-04,Disposición,DISP-2025-539-SI-DGHP,EX-2025-00253971- -SI-MDSI (trámite TESI N° 2025HABIL00001464) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763140250.pdf
1210,2025-11-25,2025-11-05,Decreto,DECRE-2025-1316-SI-INTEN,Expediente Nº 5806-2022 - Rectificar el artículo 1° del Decreto N° 1282/2025.-,excepción,,Rectificación | Decreto Nº 1282/2025,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764077123.pdf
1210,2025-11-25,2025-11-05,Decreto,DECRE-2025-1315-SI-INTEN,"Expediente N° 6117/2006 (Cuerpo 2) - Eximir a la Sra. Isabel Catalina Lazarte (DNI N° 16.181.442) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764077105.pdf
1210,2025-11-25,2025-11-05,Decreto,DECRE-2025-1313-SI-INTEN,"Expediente N° 8938-2009 - Eximir al Sr. Julio Andrés Zapata (DNI N° 4.142.714) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764077080.pdf
1210,2025-11-25,2025-11-05,Decreto,DECRE-2025-1311-SI-INTEN,Expediente N° EX-2025-00187087-SI-SECDHD - Registrar el Convenio de Gestión suscripto entre la Municipalidad de San Isidro y la entidad Mujeres por la Nación Asociación Civil.-,excepción,,Registro | Convenio,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764077036.pdf
1210,2025-11-25,2025-11-06,Decreto,DECRE-2025-1326-SI-INTEN,Expediente Nº EX-2025-00208407-SI-DGALS - Adjudicar la Contratación Directa para la adquisición de un “CAMIÓN LIVIANO CON EQUIPO DE REMOLQUE TIPO PLANCHA”.-,excepción,128470000.00,Adjudicación | Contratación Directa,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764077303.pdf
1210,2025-11-25,2025-11-06,Decreto,DECRE-2025-1324-SI-INTEN,"Expediente N° 1467/2025 - Eximir a la Sra. María del Pilar Alonso Osorio (DNI N° 93.123.545) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764077279.pdf
1210,2025-11-25,2025-11-06,Decreto,DECRE-2025-1320-SI-INTEN,Expediente N° EX-2025-00222124-SI-SSOBPU - Adjudicar la Contratación Directa referente a la “PROVISIÓN DE MATERIALES Y MANO DE OBRA PARA LA REPARACIÓN INTEGRAL DE LOS AIRES ACONDICIONADOS EN LOS HOSPITALES CENTRAL Y CIUDAD DE BOULOGNE”.-,excepción,139452372.00,Adjudicación | Contratación Directa,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764077223.pdf
1210,2025-11-25,2025-11-06,Disposición,DISP-2025-566-SI-DGHP,EX-2025-00256694- -SI-MDSI (trámite TESI N° 2025HABIL00001092) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142347.pdf
1210,2025-11-25,2025-11-06,Disposición,DISP-2025-565-SI-DGHP,EX-2025-00256869- -SI-MDSI (trámite TESI N° 2025HABIL00001121) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142328.pdf
1210,2025-11-25,2025-11-06,Disposición,DISP-2025-564-SI-DGHP,EX-2025-00256997- -SI-MDSI (trámite TESI2025HABIL00001262) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142314.pdf
1210,2025-11-25,2025-11-06,Disposición,DISP-2025-563-SI-DGHP,EX-2025-00257040- -SI-MDSI (trámite TESI N° 2025HABIL00001267) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142296.pdf
1210,2025-11-25,2025-11-06,Disposición,DISP-2025-562-SI-DGHP,EX-2025-00257498- -SI-MDSI (trámite TESI2025HABIL00001388) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142286.pdf
1210,2025-11-25,2025-11-06,Disposición,DISP-2025-561-SI-DGHP,EX-2025-00257638- -SI-MDSI (trámite TESI2025HABIL00001408) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142269.pdf
1210,2025-11-25,2025-11-06,Disposición,DISP-2025-560-SI-DGHP,EX-2025-00257699- -SI-MDSI (trámite TESI N° 2025HABIL00001414) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142224.pdf
1210,2025-11-25,2025-11-06,Disposición,DISP-2025-559-SI-DGHP,EX-2025-00257185- -SI-MDSI (trámite TESI N° 2025HABIL00001492) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142211.pdf
1210,2025-11-25,2025-11-06,Disposición,DISP-2025-558-SI-DGHP,EX-2025-00257029- -SI-MDSI (trámite TESI N° 2025HABIL00000942) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142195.pdf
1210,2025-11-25,2025-11-06,Disposición,DISP-2025-557-SI-DGHP,EX-2025-00257090- -SI-MDSI (trámite TESI N° 2025HABIL00001128) - HABILITACIÓN LICENCIA,mayor altura/FOT/FOS | zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142181.pdf
1210,2025-11-25,2025-11-07,Disposición,DISP-2025-580-SI-DGHP,EX-2025-00260906- -SI-MDSI (trámite TESI2025HABIL00001489) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142556.pdf
1210,2025-11-25,2025-11-07,Disposición,DISP-2025-579-SI-DGHP,TESI N° 2025HABIL00001425 vinculado al expediente EX-2025-00261652- -SI-MDSI,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142543.pdf
1210,2025-11-25,2025-11-07,Disposición,DISP-2025-578-SI-DGHP,EX-2025-00260794- -SI-MDSI (trámite TESI2025HABIL00001525) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142532.pdf
1210,2025-11-25,2025-11-07,Disposición,DISP-2025-577-SI-DGHP,EX-2025-00260494- -SI-MDSI (trámite TESI N° 2025HABIL00001473 ),zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142522.pdf
1210,2025-11-25,2025-11-07,Disposición,DISP-2025-576-SI-DGHP,EX-2025-00261405- -SI-MDSI (trámite TESI2025HABIL00001545) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142506.pdf
1210,2025-11-25,2025-11-07,Disposición,DISP-2025-575-SI-DGHP,TESI N° 2025HABIL00001434 vinculado al expediente EX-2025-00261652- -SI-MDSI,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142493.pdf
1210,2025-11-25,2025-11-07,Disposición,DISP-2025-574-SI-DGHP,EX-2025-00258401- -SI-MDSI (trámite TESI2025HABIL00001585) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142465.pdf
1210,2025-11-25,2025-11-07,Disposición,DISP-2025-573-SI-DGHP,EX-2025-00260850- -SI-MDSI (trámite TESI N° 2025HABIL000001427) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763142453.pdf
1210,2025-11-25,2025-11-10,Decreto,DECRE-2025-1344-SI-INTEN,Expediente Nº EX-2025-00251285-SI-DRSAL - Llamar a Licitación Pública N° 52/2025 para la contratación del “SERVICIO DE ANESTESIOLOGÍA”.-,excepción,3184920000.00,Llamado | Licitación Pública,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764078085.pdf
1210,2025-11-25,2025-11-10,Decreto,DECRE-2025-1343-SI-INTEN,"Expediente Nº EX-2025-00257409-SI-SSDS - Llamar a Licitación Privada N° 36/2025 para la contratación del “SERVICIO DE BARRIDO, LIMPIEZA Y RECOLECCIÓN DE RESIDUOS DEL ESPACIO PÚBLICO EN BARRIOS DEL PARTIDO DE SAN ISIDRO”.-",excepción,83625000.04,Llamado | Licitación Privada,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764077863.pdf
1210,2025-11-25,2025-11-10,Decreto,DECRE-2025-1342-SI-INTEN,Expediente N° EX-2025-00255517-SI-SSOBPU - Llamar a Licitación Pública N° 64/2025 para la “PUESTA EN VALOR DE CUBIERTAS DEL HOSPITAL MUNICIPAL MATERNO INFANTIL DE SAN ISIDRO”.-,excepción,900000000.00,Llamado | Licitación Pública,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764077840.pdf
1210,2025-11-25,2025-11-11,Decreto,DECRE-2025-1355-SI-INTEN,Expedientes Nº 2914/2025 (y su acumulado por cuerda N° 3348/2025) - Consulta de Factibilidad: “Soleil Factory”.-,factibilidad | excepción | mayor altura/FOT/FOS | zonificación/C.O.U.,,Factibilidad,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764078736.pdf
1210,2025-11-25,2025-11-11,Disposición,DISP-2025-611-SI-DGHP,EX-2025-00257323- -SI-MDSI (trámite TESI2025HABIL00001078) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763391492.pdf
1210,2025-11-25,2025-11-11,Disposición,DISP-2025-610-SI-DGHP,EX-2025-00263377- -SI-MDSI (trámite TESI N° 2025HABIL00001506) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763391477.pdf
1210,2025-11-25,2025-11-11,Disposición,DISP-2025-609-SI-DGHP,EX-2025-00263532- -SI-MDSI (trámite TESI N° 2025HABIL00001507) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763391457.pdf
1210,2025-11-25,2025-11-11,Disposición,DISP-2025-608-SI-DGHP,EX-2025-00263703- -SI-MDSI (trámite TESI2025HABIL00001589) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763391443.pdf
1210,2025-11-25,2025-11-11,Disposición,DISP-2025-607-SI-DGHP,EX-2025-00264461- -SI-MDSI (trámite TESI2025HABIL00001472) - LICENCIA,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763391426.pdf
1210,2025-11-25,2025-11-11,Disposición,DISP-2025-606-SI-DGHP,EX-2025-00264567- -SI-MDSI (trámite TESI2025HABIL00001513) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763391408.pdf
1210,2025-11-25,2025-11-11,Disposición,DISP-2025-605-SI-DGHP,EX-2025-00264624- -SI-MDSI (trámite TESI N° 2025HABIL00001575) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763391386.pdf
1210,2025-11-25,2025-11-11,Disposición,DISP-2025-604-SI-DGHP,EX-2025-00264762- -SI-MDSI (trámite TESI N° 2025HABIL00001576) - HABILITACIÓN EXPRES,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763391291.pdf
1210,2025-11-25,2025-11-11,Disposición,DISP-2025-603-SI-DGHP,EX-2025-00264876- -SI-MDSI (trámite TESI N° 2025HABIL00001577) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763391264.pdf
1210,2025-11-25,2025-11-11,Disposición,DISP-2025-602-SI-DGHP,EX-2025-00265146- -SI-MDSI (trámite TESI N° 2025HABIL00001604) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Habilitación,no,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1763391245.pdf
1210,2025-11-25,2025-11-12,Decreto,DECRE-2025-1364-SI-INTEN,Expediente N° EX-2025-00257027-SI-SSOBPU - Llamar a Licitación Pública N° 65/2025 para la “PUESTA EN VALOR DEL INMUEBLE DE LA DEFENSORÍA CIVIL Y COMERCIAL”.-,excepción,900000000.00,Llamado | Licitación Pública,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764078890.pdf
1210,2025-11-25,2025-11-12,Decreto,DECRE-2025-1362-SI-INTEN,"Expediente N° 9192/2016 - Eximir a la Sra. Irait Boyaciyan (DNI N° 18.680.702) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%).-",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1764078855.pdf
