fecha,tipo,numero,objeto,domicilio,localidad,es_san_isidro,monto_max,pdf
2009-11-23,DECRETO,2744,"Convalídase el llamado a Licitación Privada nro. 129/2009, por la *************** “ADQUISICION DE DOCE MIL (12.000) CAJAS DE ALIMENTOS SECOS”.- ARTICULO 2º.- Adjudícase la Licitación Privada N° 129/20","Gral. Pinto Nº 683 del Partido de San Fernando, referente a la “ADQUISICIÓN DE DOCE MIL (12.000) CAJAS DE ALIM",San Fernando,NO,281880.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-799-2009-11-01.pdf
2009-11-30,DECRETO,2801,"Adjudícase a GOMEÑUKA, RAUL OKLAHOMA., con domicilio en ************* Vélez Sarsfield N° 1031 de la ciudad de Martínez, jurisdicción de este Par- tido, la “ADQUISICIÓN DE 15.000 CAJAS NAVIDEÑAS”, por "," Vélez Sarsfield N° 1031 de la ciudad de Martínez, jurisdicción de este Par- tido, la “ADQUISICIÓ",San Isidro,SI,298350.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-799-2009-11-01.pdf
2009-11-30,DECRETO,2804,"ro.- Adjudícase a la empresa VIAL DEL NORTE S.A., con domicilio en ************** Anatole France Nro. 3048, de la Ciudad San Isidro, la ejecución de la obra “SELLADO DE JUNTAS Y GRIETAS EN EL SECTOR D"," Anatole France Nro. 3048, de la Ciudad San Isidro, la ejecución de la obra “SELLADO DE JUNTAS Y | Monseñor Larumbe Nro. 12 –piso 4 – Dpto. “A”, de la",San Isidro,SI,316250.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-799-2009-11-01.pdf
01/11/2009,DECRETO,2811,"Exímese del pago de accesorios correspondientes a la Tasa por ************* Alumbrado, Limpieza, Conservación y Reconstrucción de la vía pública, que recae sobre el inmueble ubicado en Olegario Andrad","Concejal Barroca nro. 863, Garín, Partido de Escobar y a César Aníbal SANTILLAN, DNI 12.936.705, con domicilio | la Av. Libertador 17.232, Beccar, a r",San Isidro,SI,14234.12,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-799-2009-11-01.pdf
2009-12-18,DECRETO,2950,"Adjudícase a las firmas que a continuación se detalla, los ítems que ************ rigieron la Licitación Privada nº 131/2009, referente a la adquisición de Alimentos secos: Gomeñuka Raúl, con domicili","Vélez Sarsfield N° 1031 de Martínez, los ítems 4 y 6, por un importe de PESOS VEINTISEIS MIL QUINIENTOS CINCUE | Emilio Mitre N° 736, Ciudad Autónoma ",San Isidro,SI,44460.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-801-2009-12-01.pdf
2009-12-22,DECRETO,2973,"Adjudícase a las firmas que a continuación se detalla, los ítems que ************ rigieron la Licitación Privada nº 134/2009, referente a la adquisición de Medicamentos: Valentinetti, Mario, con domic","Cucha Cucha N° 2298, Ciudad Autónoma de Buenos Aires, los ítems 5-8-26-27-31-32-35 y 41, por un importe de PES | Vieytes N° 1507, Ciudad Autónoma de B",Buenos Aires,NO,84577.40,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-801-2009-12-01.pdf
2009-12-22,DECRETO,2975,"Adjudícase a las firmas que a continuación se detallan, los ítems que ************** rigieron la Licitación Privada N° 135/2009, referente a la ADQUISICIÓN DE MATERIAL DESCARTABLE: BABILANI HNOS. S.R.","Ceretti Nº 2272 de Capital Federal, los ítems 5, 6, 8, 19, 20, 23, 25, 27, 28, 31, 32 y 36; por un importe tot | Manuel R. Trelles Nº 2061 de Capital ",Capital Federal,NO,87047.60,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-801-2009-12-01.pdf
2009-12-22,DECRETO,2982,"Adjudícase a la empresa DROSA S.R.L., con domicilio real y legal en la ************* calle Martín y Omar nro. 230 – 1er. Piso “B”, de la ciudad de San Isidro, la ejecución de la obra “REPARACIONES DE ","Monseñor Larumbe nro. 12 – 4º Piso, Dpto. “A”, de la ciudad de Martínez, jurisdicción de este Partido.- ARTICU",San Isidro,SI,326460.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-801-2009-12-01.pdf
2009-12-23,DECRETO,2989,"Inscríbase por el término de treinta y seis (36) años y seis (6) meses, a ************ nombre de Michelina Espósito DNI 93.267.279, con domicilio en Betbeder N° 1757 de Boulogne, la bóveda ubicada en ","Betbeder N° 1757 de Boulogne, la bóveda ubicada en la Manzana 1, Tablón 1, Lote N° 12, con una superficie de 7",San Isidro,SI,5467.50,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-801-2009-12-01.pdf
2009-12-29,DECRETO,3030,"ADJUDICASE a la firma SEÑAL ARGENTINA SRL., con domicilio en ************** Mariano Pelliza nro. 2659/63 - Olivos - Partido de Vicente López, la Lici- tación Privada N° 136/2009, referente a la “PROVI"," Mariano Pelliza nro. 265963 - Olivos - Partido de Vicente López, la Lici- tación Privada N° 13",Vicente López,NO,235481.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-801-2009-12-01.pdf
2010-01-18,DECRETO,136,"Adjudícase a la empresa B.G. ANALIZADORES S.A., con domicilio en ************** Aráoz N 86, Ciudad Autónoma de Buenos Aires, la Licitación Privada N° 5/2010 -Renglón 1-, referente a la Contratación de"," Aráoz N 86, Ciudad Autónoma de Buenos Aires, la Licitación Privada N° 52010 -Renglón 1-, refer",Buenos Aires,NO,349560.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-803-2010-01-01.pdf
2010-01-20,DECRETO,146,"Convalídase el llamado a Licitación Privada nro. 23/2010, para la obra ************ “TAREAS DE REMODELACION Y MANTENIMIENTO EN JARDINES DE INFANTES MUNICIPALES, DEL PARTIDO DE SAN ISIDRO”,.- ARTICULO ","Bolivar Nº 1887, 3º Piso –Dpto. “B”- de la Ciudad Autó- noma de Buenos Aires, las “TAREAS DE REMODELACION Y MA",Buenos Aires,NO,288600.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-803-2010-01-01.pdf
2010-01-20,DECRETO,147,"Convalídase el llamado a Licitación Privada nro. 16/2010, para la *************** “ADQUISICIÓN DE 900 TN DE MEZCLA BITUMINOSA TIPO CONCRETO ASFALTICO ESTABILIZADO, PARA EL PARTIDO DE SAN ISIDRO”.- ART","Av. del Libertador Nº 17232 de la ciudad de Beccar, juris- dicción de este Partido, la “ADQUISICIÓN DE 900 TN",San Isidro,SI,319500.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-803-2010-01-01.pdf
2010-01-21,DECRETO,148,"Convalídase el llamado a Licitación Privada nro. 21/2010, para las *************** “TAREAS DE REMODELACION EN EL INSTITUTO DE ENSE- ÑANZA SUPERIOR EN DON BOSCO 57”, jurisdicción de este Partido.- ARTI","Bolívar Nº 1887, 3º Piso –Dpto. “B”- de la Ciudad Autó- noma de Buenos Aires, para “TAREAS DE REMODELACION EN",Buenos Aires,NO,174800.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-803-2010-01-01.pdf
2010-01-22,DECRETO,174,"Adjudícase a la empresa VIAL DEL NORTE S.A., con domicilio real en ************* la calle Florida N° 683, Piso 4°, Oficina 36, Ciudad Autónoma de Buenos Aires y legal en la calle Anatole France N° 304"," la calle Florida N° 683, Piso 4°, Oficina 36, Ciudad Autónoma de Buenos Aires y legal en la call | Monseñor La- rumbe nro. 12 – 4º Piso “A”, de la Ci",San Isidro,SI,319000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-803-2010-01-01.pdf
2010-01-22,DECRETO,176,"Adjudícase a la empresa L.E.E. INGENIERIA S.A., con domicilio real y ************* legal en la calle Domingo Faustino Sarmiento N° 2858, de Olivos y legal en la calle Santiago del Estero N° 28, Piso 2","Monseñor La- rumbe nro. 12 – 4º Piso “A”, de la Ciudad de Martínez, jurisdicción de este Partido.- ARTICULO 6º",San Isidro,SI,319240.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-803-2010-01-01.pdf
2010-01-22,DECRETO,178,"Adjudícase a la empresa L.E.E. INGENIERIA S.A., con domicilio real en ************* la calle Domingo Faustino Sarmiento nro. 2858 - Olivos y legal en la calle Santiago del Estero nro. 28 Piso 2º “C” d", la calle Domingo Faustino Sarmiento nro. 2858 - Olivos y legal en la calle Santiago del Estero n | la ca- lle Monseñor Larumbe nro. 12 - 4º piso “A” ,San Isidro,SI,317190.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-803-2010-01-01.pdf
2010-01-22,DECRETO,188,"ADJUDICASE a la firma INELCO S.A., con domicilio en ************** Nicolas Avellaneda nro. 151 de la Ciudad de San Isidro, la Licitación Privada N° 138/2009, referente a la “PROVISION E INSTALACION DE"," Nicolas Avellaneda nro. 151 de la Ciudad de San Isidro, la Licitación Privada N° 1382009, refe",San Isidro,SI,143560.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-803-2010-01-01.pdf
2010-01-22,DECRETO,189,"Convalídase el llamado a Licitación Privada Nro. 22/2010, efectuado por la ************* Dirección General de Compras.- ARTICULO 2º.- Adjudícase a la empresa DROSA S.R.L., con domicilio real y legal e","la calle Monseñor Larumbe nro. 12, 4º Piso, Departamento “A”, de la Ciudad de Martínez- ARTICULO 6º.- El profe",San Isidro,SI,340270.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-803-2010-01-01.pdf
2010-01-22,DECRETO,190,"Convalídase el llamado a Licitación Privada Nro. 18/2010, efectuado por la ************* Dirección General de Compras.- ARTICULO 2º.- Adjudícase a la empresa RURAL CEMENTO S.A., con domicilio real y *","la calle Monseñor Larumbe nro. 12, 4º Piso, Departamento “A”, de la Ciudad de Martínez- ARTICULO 6º.- El profe",San Isidro,SI,325620.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-803-2010-01-01.pdf
2010-01-25,DECRETO,208,"Convalídase el llamado a Licitación Privada Nro. 33/2010, efectuado por la ************* Dirección General de Compras.- ARTICULO 2º.- Adjudícase a la empresa DROSA S.R.L., con domicilio real y legal e","la calle Monse- ñor Larumbe nro. 12, 4º Piso, Departamento “A”, de la Ciudad de Martínez- ARTICULO 6º.- El pro",San Isidro,SI,322350.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-803-2010-01-01.pdf
2010-01-25,DECRETO,210,"Convalídase el llamado a Licitación Privada nro. 20/2010, efectuado por la ************* Dirección General de Compras.- ARTICULO 2º.- Adjudícase la Licitación Privada N° 20/2010, a la empresa BRITOS *","Los Patos N° 2198, de la ciudad de Beccar, jurisdicción de este Partido, la “CONTRATACION DE DOS (2) MAQUINAS",San Isidro,SI,307800.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-803-2010-01-01.pdf
01/01/2010,DECRETO,273,"Reintégrase a los contribuyentes que a continuación se detalla, el monto ************* correspondiente a la diferencia de los importes abonados en concepto de derechos de oficina, según la Ley N° 11.4","Avenida Fondo de la Legua Nro. 50, Departamento 22, de la ciudad de Martínez, a afectar el automotor de su pro",San Isidro,SI,22930.66,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-803-2010-01-01.pdf
2010-02-16,DECRETO,379,"Convalídase el llamado a Licitación Privada nro. 17/2010, para la obra ************** “SELLADO DE JUNTAS Y GRIETAS EN EL SECTOR DELIMITADO POR LAS CALLES PARANA, AV. AMANCIO ALCORTA, AV. SARRATEA Y LI","la calle Monseñor Larumbe Nº 12, Piso 4º -Dpto. “A” de la ciudad de Martínez, jurisdicción de este Partido.- A",San Isidro,SI,321755.50,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-805-2010-02-01.pdf
2010-02-16,DECRETO,385,"Adjudícase a las firmas que a continuación se detallan, los ítems que ************* rigieron la Licitación Privada N° 28/2010, referente a la ADQUISICION DE MATERIALES DESCARTABLES: - DISPROMED COMERC","Allende Nº 3036 de la Ciudad Autó- noma de Buenos Aires, los renglones: 1, 5, 6, 7, 8, 9, 12, 13, 14, 17, 18, | Miralla Nº 2138 de la Ciudad Autónoma ",Buenos Aires,NO,94155.90,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-805-2010-02-01.pdf
2010-02-16,DECRETO,393,"Convalídase el llamado a Licitación Privada nro. 37/2010, para la ************** “PROVISION DE MATERIALES ELECTRICOS, SANITARIOS Y DE PINTURA PARA EL MANTENIMIENTO DE EDIFICIOS PUBLICOS DE LA MUNICI- ","la calle 3 de Febrero Nº 1429, Planta Baja –Dpto. 2- del Partido de San Fernando, para la “PROVISION DE MA- TE",San Fernando,NO,279802.40,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-805-2010-02-01.pdf
2010-02-16,DECRETO,395,"Adjudícase a IMAGO S.A., con domicilio en E. del Campo Nº 28 esquina ************* Av. Santa Fe Nº 200 de la localidad de Acassuso, jurisdicción de este Parti- do, la Licitación Privada Nº 04/2010, re","E. del Campo Nº 28 esquina Av. Santa Fe Nº 200 de la localidad de Acassuso, jurisdicción de este",San Isidro,SI,310000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-805-2010-02-01.pdf
2010-02-26,DECRETO,484,"Adjudícase a INELCO S.A., con domicilio en Nicolás Avellaneda Nº 151 ************* de la ciudad de San Isidro, jurisdicción de este Partido, la Licitación Priva- da Nº 43/2010, referente a la “PROVISI","Nicolás Avellaneda Nº 151 de la ciudad de San Isidro, jurisdicción de este Partido, la Licitació",San Isidro,SI,126900.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-805-2010-02-01.pdf
2010-03-17,DECRETO,585,"Adjudícase a la empresa FILM TRUCK S.R.L., con domicilio en 25 de ************** Mayo Nro. 158 – Piso 3 – Oficina 66, de la Ciudad Autónoma de Buenos Aires, la “ADQUISICION DE GRUPO ELECTROGENO”, por ","25 de Mayo Nro. 158 – Piso 3 – Oficina 66, de la Ciudad Autónoma de Buenos Aires, la “ADQUISICI",Mayo Nro,NO,324479.65,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-807-2010-03-01.pdf
2010-03-18,DECRETO,588,"Adjudícase al SERVICIO DE VOLUNTARIAS PARA EL HOSPITAL ************* DE SAN ISIDRO con domicilio en J. E. Uriburu nro. 226, de la ciudad de Beccar, Partido de San Isidro, el SERVICIO DE DESAYUNOS, MER","J. E. Uriburu nro. 226, de la ciudad de Beccar, Partido de San Isidro, el SERVICIO DE DESAYUNOS, MERIENDAS Y C",San Isidro,SI,267840.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-807-2010-03-01.pdf
2010-03-22,DECRETO,630,"Adjudícase a las firmas que a continuación se detalla, los ítems que ************* rigieron la Licitación Pública nro. 5/2010, referente a la ADQUISICION DE MEDICAMENTOS: - BIOFRAMA SRL., con domicili","Uspallata nro. 3990 de la Ciudad Autónoma de Buenos Aires, el renglón: 108, por un importe de PESOS NUEVE MIL | Tres Arroyos nro. 1829 de la Ciudad Au",Ciudad Autónoma De Buenos Aires,NO,308087.15,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-807-2010-03-01.pdf
2010-03-23,DECRETO,633,"Adjudícase a la firma Cointeg S.A., con domicilio en Bolívar N° 1887, ************* Piso 3, Dpto. B de la Ciudad Autónoma de Buenos Aires, la ejecución de la obra “Ampliación del Entrepiso del Edifici","Bolívar N° 1887, Piso 3, Dpto. B de la Ciudad Autónoma de Buenos Aires, la ejecución de la obra",Ciudad Autónoma De Buenos Aires,NO,191000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-807-2010-03-01.pdf
2010-03-25,DECRETO,639,"ADJUDICASE a la firma CONSTRUCCIONES JAF GROUP SA., con ************* domicilio en Gurruchaga nro. 393 4º ""A"" de la Ciudad Autonoma de Buenos Aires, la Licitación Privada N° 50/2010, referente a la “R","Gurruchaga nro. 393 4º ""A"" de la Ciudad Autonoma de Buenos Aires, la Licitación Privada N° 502010, referente",Ciudad Autonoma De Buenos Aires,NO,360000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-807-2010-03-01.pdf
2010-04-16,DECRETO,812,"Adjudícase a las firmas que a continuación se detallan, los ítems que rigie ************ ron la Licitación Pública Nro. 61/2010: MULTI TRADE S.R.L. con domicilio en Arturo Melo nro. 3767 – Lanús, los ","Arturo Melo nro. 3767 – Lanús, los renglones: 21, 27, 45 y 56, por un monto total de PESOS DOS MIL OCHOCIENTOS | Elcano Nro. 5034 – de la Ciudad Autón",Ciudad Autónoma De Buenos Aires,NO,42952.69,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-809-2010-04-01.pdf
2010-04-23,DECRETO,859,"Adjudícase a las firmas VIA URBANA S.R.L., con domicilio en Avenida ************* Santa Fe nro. 336, de la localidad de Acassuso, SETECIENTOS (700) VIAJES, CON LA PROVISION DE MICROS PARA EL TRASLADO ","Avenida Santa Fe nro. 336, de la localidad de Acassuso, SETECIENTOS (700) VIAJES, CON LA PROVISI | Piñero nro. 2726, de la ciudad de Boulogne, TRES- C",San Isidro,SI,140000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-809-2010-04-01.pdf
2010-04-23,DECRETO,860,"Convalídase el llamado a Licitación Privada Nro. 62/2010, efectuado por la *************** Dirección General de Compras.- ARTICULO 2º.- Adjudícase a SERGIO EDUARDO SBEGHEN, con domicilio real y le- **","la calle Monseñor La rumbe nro. 12, 4º Piso, Departamento “A”, de la ciudad de Martínez- ARTICULO 6º.- El prof",San Isidro,SI,345000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-809-2010-04-01.pdf
2010-05-19,DECRETO,1142,"Adjudícase a las firmas que a continuación se detalla, los ítems que ************ rigieron la Licitación Privada nº 66/2010, referente a la adquisición de ali- mentos secos: Copacabana S.A., con domic","Avenida de Mayo N° 953, 4° B, Ciudad Autónoma de Buenos Aires, los ítems 4-5-6-7 y 8, por un importe de PESOS | Colón N° 340 de Tigre, el ítem 9, por ",Buenos Aires,NO,68340.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-811-2010-05-01.pdf
2010-05-26,DECRETO,1207,"Adjudícase a las firmas que a continuación se detalla, los ítems que ************* rigieron la Licitación Privada N° 65/2010, referente a la PROVISION DE INSUMOS DE SUTURAS: - DISPROMED COMERCIAL SRL,","Allende nro. 3036 de la Ciudad Au- tónoma de Buenos Aires, los renglones: 2, 4, 5, 6, 8, 9, 10, 15, 17, 20, 21 | Miralla Nº 2138 de la Ciudad Autónoma",Buenos Aires,NO,178459.03,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-811-2010-05-01.pdf
