boletin,fecha_publicacion,fecha_firma,tipo,numero,objeto,tags,pdf
#1163,26/11/2024,05/11/2024,Decreto,DECRE-2024-1552-SI-INTEN,"Expediente Nº 8286/2016 - Eximir a la Sra. Alicia Ofelia Zaccaro del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 841.458, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,05/11/2024,Decreto,DECRE-2024-1553-SI-INTEN,"Expediente Nº 2869/1990 (Cuerpo 2) - Eximir a la Sra. Catalina Ferraro del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 430.340, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,05/11/2024,Decreto,DECRE-2024-1554-SI-INTEN,"Expediente Nº 1779/2006 - Eximir a la Sra. Alida Iride Susana Argiro, del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 571.246, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,05/11/2024,Decreto,DECRE-2024-1557-SI-INTEN,"Expediente Nº 9611/2005 - Eximir a la Sra. Rita Aloisio del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 632.340, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,05/11/2024,Decreto,DECRE-2024-1558-SI-INTEN,"Expediente Nº 3173/2024 - Eximir a la Sra. Nélida Ana Tovar del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 212.511, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,06/11/2024,Decreto,DECRE-2024-1569-SI-INTEN,"Expediente Nº 12218-2024 - Llamar a Licitación Privada Nº 51/2024, para la contratación del “SERVICIO DE BARRIDO MANUAL, LIMPIEZA Y RECOLECCIÓN DE RESIDUOS DEL ESPACIO PÚBLICO EN BARRIOS DEL PARTIDO DE SAN ISIDRO”.",Llamado | Licitación Privado,
#1163,26/11/2024,06/11/2024,Decreto,DECRE-2024-1572-SI-INTEN,"Expediente Nº 4725/2019 - Eximir al Sr. Jorge Daniel Manrique del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 731.194, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,06/11/2024,Decreto,DECRE-2024-1573-SI-INTEN,"Expediente N° 13528/2010 - Eximir a la Sra. Bina Cicconetti del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 613.564, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,06/11/2024,Decreto,DECRE-2024-1574-SI-INTEN,"Expediente Nº 7402/2005 - Eximir al Sr. Antonio Cayetano Marotta del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 533.007, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,06/11/2024,Decreto,DECRE-2024-1575-SI-INTEN,"Expediente Nº 1479/2020 - Eximir a la Sra. Gabriela Josefina Perin del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 740.035, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,06/11/2024,Decreto,DECRE-2024-1576-SI-INTEN,"Expediente Nº 352/2015 - Eximir a la Sra. Esperanza Fredelina Peña del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 560.197, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,06/11/2024,Decreto,DECRE-2024-1577-SI-INTEN,"Expediente N° 1116/2002 - Eximir a la Sra. Elsa Elena Derosa del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un 100%, respecto de la cuenta tributaria N° 711.644, para los periodos fiscales 2021, 2022, 2023 y 2024.-",Eximición | Tasas,
#1163,26/11/2024,06/11/2024,Decreto,DECRE-2024-1578-SI-INTEN,"Expediente N° 5950/2021 - Eximir a la Sra. Estela Mirtha Echavarría del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 751.369, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,06/11/2024,Decreto,DECRE-2024-1579-SI-INTEN,"Expediente N° 10550/2001 - Eximir a la Sra. Catalina La Grotteria del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 720.674, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,06/11/2024,Decreto,DECRE-2024-1580-SI-INTEN,"Expediente N° 11301/2009 - Eximir a la Sra. Griselva Cejas del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 533.580, para los períodos fiscales 2023 y 2024.",Eximición | Tasas,
#1163,26/11/2024,07/11/2024,Decreto,DECRE-2024-1581-SI-INTEN,"Expte. Nº 1139/2009 (Cuerpo 2) - Eximir a la Sra. Ramona del Valle Herrera del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 361.934, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,07/11/2024,Decreto,DECRE-2024-1582-SI-INTEN,"Expediente N° 5737/2015 - Eximir a la Sra. Ermitas Rojo Pose del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 823.221, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,07/11/2024,Decreto,DECRE-2024-1583-SI-INTEN,"Expediente Nº 1689/2007 - Eximir al Sr. Carlos Gustavo Bartra Rojas del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 392.000, para el período fiscal 2023.",Eximición | Tasas,
#1163,26/11/2024,07/11/2024,Decreto,DECRE-2024-1585-SI-INTEN,"Expediente Nº 8375/2004 (Cuerpo 2) - Eximir a la Sra. María Antonia Pereyra del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 511.744, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,08/11/2024,Decreto,DECRE-2024-1595-SI-INTEN,"Expediente Nº 122/1999 - Eximir a la Sra. Martina Delgado del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 431.370, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,11/11/2024,Decreto,DECRE-2024-1609-SI-INTEN,"Expediente N° 1259/2014 - Eximir al Sr. Félix Ramón De Paula del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un veinticinco por ciento (25%), respecto a la cuenta tributaria N° 640.624, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,11/11/2024,Decreto,DECRE-2024-1610-SI-INTEN,"Expediente Nº 1960/2020 - Eximir a la Sra. Blanca Leonor Columbi del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 721.094, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,11/11/2024,Decreto,DECRE-2024-1611-SI-INTEN,"Expediente 4432/2017 - Eximir a la Sra. Haydeé Carmen Martínez del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 542.639, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,11/11/2024,Decreto,DECRE-2024-1612-SI-INTEN,"Expediente N° 1961/2015 - Eximir a la Sra. Beatriz Ofelia Ghiglione del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 541.476, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,11/11/2024,Decreto,DECRE-2024-1613-SI-INTEN,"Expediente N° 703/2003 - Eximir al Sr. Pedro Salomón Antoniolli del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 850.406 para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,11/11/2024,Decreto,DECRE-2024-1614-SI-INTEN,"Expediente Nº 2887/2002 - Eximir a la Sra. Magdalena del Carmen Gutiérrez del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 670.515, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,11/11/2024,Decreto,DECRE-2024-1615-SI-INTEN,"Expediente Nº 6005/2005 (Cuerpo 2) - Eximir al Sr. Juan Lavas del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 551.439, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,11/11/2024,Decreto,DECRE-2024-1616-SI-INTEN,"Expediente Nº 9450/2010 - Eximir al Sr. Julio Cesar Saborido del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por cincuenta (50%), respecto a la cuenta tributaria N° 217.576, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,11/11/2024,Decreto,DECRE-2024-1619-SI-INTEN,"Expte. Nº 11103-2024 (Cuerpos 0 y 2).- Adjudicación del Concurso de Precios N° 151/2024, para la adquisición de “ARTÍCULOS DE LIMPIEZA”.-",Adjudicación | Concurso de Precios,
#1163,26/11/2024,13/11/2024,Decreto,DECRE-2024-1627-SI-INTEN,"Expediente Nº 2146/2022 - Eximir a la Sra. María Cristina Merlo del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 711.550, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,13/11/2024,Decreto,DECRE-2024-1628-SI-INTEN,"Expediente Nº 10053/2001 - Eximir a la Sra. Carla Ettoli del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 532.985, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,13/11/2024,Decreto,DECRE-2024-1629-SI-INTEN,"Expediente N° 13442/1993 (Cuerpo 2) - Eximir a la Sra. Elbia Adelina González del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 770.829, para el período fiscal 2024.",Eximición | Tasas,
#1163,26/11/2024,13/11/2024,Decreto,DECRE-2024-1632-SI-INTEN,"Expediente Nº 2184/2016 - Eximir a la Sra. María Timotea Núñez del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 571.370, para los períodos fiscales 2022, 2023 y 2024.",Eximición | Tasas,
#1163,26/11/2024,13/11/2024,Decreto,DECRE-2024-1633-SI-INTEN,"Expte. Nº 13226/2001 - Eximir a la Sra. Carmen Inés Gauto del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 731.730, para los períodos fiscales 2021, 2022, 2023 y 2024.",Eximición | Tasas,
#1163,26/11/2024,13/11/2024,Decreto,DECRE-2024-1634-SI-INTEN,"Expediente Nº 5143/2022 - Eximir al Sr. Gustavo Pérez Morera del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 110.610, para el período fiscal 2023.",Eximición | Tasas,
#1164,28/11/2024,19/11/2024,Decreto,DECRE-2024-1654-SI-INTEN,"Expediente Nº 1014/2013 - Eximir al Sr. Pablo David Revuelta del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 612.091, para el período fiscal 2024.",Eximición | Tasas,
#1164,28/11/2024,20/11/2024,Decreto,DECRE-2024-1660-SI-INTEN,"Expediente N° 11103-2024 (Cuerpos 0 y 2) - Rectificar el artículo 1º del Decreto Nº 1619/2024 - Concurso de Precios N° 151/2024, para la adquisición de “ARTÍCULOS DE LIMPIEZA”.",Rectificación | Decreto N° 1619/2024 | Adjudicación | Concurso de Precios,
#1164,28/11/2024,20/11/2024,Decreto,DECRE-2024-1662-SI-INTEN,"Expediente Nº 6343-2018 - Eximir al Instituto de Botánica Darwinion del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%), respecto a la cuenta tributaria N° 330.883, por el período fiscal 2024.",Eximición | Tasas,
#1164,28/11/2024,21/11/2024,Decreto,DECRE-2024-1669-SI-INTEN,"Expte. Nº 771/2018 - Eximir al Sr. Aureliano Mariano Racig del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cincuenta por ciento (50%), respecto a la cuenta tributaria N° 842.039 para el período fiscal 2024 - Denegar solicitud.",Eximición | Tasas,
#1164,28/11/2024,22/11/2024,Decreto,DECRE-2024-1677-SI-INTEN,Expediente Nº 5229/2008 (Alcance 64) - Reconocimiento de mayores costos - BENITO ROGGIO E HIJOS S.A. – CLIBA INGENIERÍA AMBIENTAL S.A. - UTE (Licitación Pública N° 17/2008).,Mayores Costos | Licitación Pública,
#1164,28/11/2024,25/11/2024,Decreto,DECRE-2024-1682-SI-INTEN,Expediente Nº 12653-2014 (Alcance 42) - Reconocimiento de mayores costos: BENITO ROGGIO E HIJOS S.A. – CLIBA INGENIERÍA AMBIENTAL S.A. (Licitación Pública N° 17/2014).,Mayores Costos | Licitación Pública,
#1166,19/12/2024,11/12/2024,Decreto,DECRE-2024-1756-SI-INTEN,"Expediente N° 12087-2024 - Reintegrar a la Sra. Edith Angélica Pereyra (D.N.I. N° 27.409.738) la suma abonada por error en concepto de la Tasa por Alumbrado, Limpieza y Servicios Generales.",Reintegro | Dinero | Abonado por Error,
#1166,19/12/2024,13/12/2024,Decreto,DECRE-2024-1767-SI-INTEN,Expediente Nº 12653/2014 (Alcance 44) - Reconocimiento de mayores costos - BENITO ROGGIO E HIJOS S.A. – CLIBA INGENIERÍA AMBIENTAL S.A. - UTE (Licitación Pública N° 17/2014).,Mayores Costos | Licitación Pública,
#1172,06/01/2025,17/12/2024,Decreto,DECRE-2024-1787-SI-INTEN,"Expediente N° 8472-2024 - Reintegrar a la Sra. Ximena Zaefferer (D.N.I. N° 38.305.040), la suma abonada en demasía en concepto de la Tasa por Alumbrado, Limpieza y Servicios Generales.",Reintegro | Demasía,
#1172,06/01/2025,20/12/2024,Decreto,DECRE-2024-1804-SI-INTEN,"Expediente Nº EX-2024-00041869-SI-SECAEP - Llamar a Licitación Privada Nº 59/2024, para la provisión de “ROPA DE TRABAJO PARA EL PERSONAL DE BARRIDO”.-",Llamado | Licitación Privada,
#1177,30/01/2025,10/01/2025,Decreto,DECRE-2025-25-SI-INTEN,Expediente Nº 9835/2023 (Alcance 9) - Reconocimiento de mayores costos - BENITO ROGGIO E HIJOS S.A. - CLIBA INGENIERÍA AMBIENTAL S.A. – U.T.E. (Licitaciones Públicas Nros. 17/2008 y 17/2014).,Mayores Costos | Licitación Pública,
#1178,11/02/2025,17/01/2025,Decreto,DECRE-2025-62-SI-INTEN,"Expediente Nº 12218-2024 (Cuerpos 0 a 4) - Adjudicación: Licitación Privada N° 51/2024 para la contratación del “SERVICIO DE BARRIDO MANUAL, LIMPIEZA Y RECOLECCIÓN DE RESIDUOS DEL ESPACIO PÚBLICO EN BARRIOS DEL PARTIDO DE SAN ISIDRO”.",Adjudicación | Licitación Privada,
#1178,11/02/2025,24/01/2025,Decreto,DECRE-2025-86-SI-INTEN,Expediente Nº 9835-2023 (Alcance 11) - Reconocimiento de mayores costos - Licitaciones Públicas Nros. 17/2008 y 17/2014 - BENITO ROGGIO E HIJOS S.A. - CLIBA INGENIERÍA AMBIENTAL S.A.-,Mayores Costos | Licitación Pública,
#1178,11/02/2025,28/01/2025,Resolución firma conjunta,RESFC-2025-19-SI-SSSALU,ES-2024-39057-SI-DGRRHH - Designacion Legajo Nº 75229,Designación | Planta Docente,
#1178,11/02/2025,29/01/2025,Decreto,DECRE-2025-118-SI-INTEN,"Expediente Nº 13487-2024 (Cuerpos 0 y 2) - Adjudicar el Concurso de Precios N° 188/2024, para la adquisición de “INSUMOS DE LIMPIEZA”.",Adjudicación | Concurso de Precios,
#1180,20/02/2025,04/02/2025,Decreto,DECRE-2025-139-SI-INTEN,"Expediente Nº 627-2025 - Llamar a Licitación Privada Nº 5/2025, para la adquisición de “ARTÍCULOS DE LIMPIEZA”.",Llamado | Licitación Privada,
#1180,20/02/2025,07/02/2025,Decreto,DECRE-2025-149-SI-INTEN,Expediente Nº 5229/2008 (Alcance 66) - Reconocimiento de mayores costos - BENITO ROGGIO E HIJOS S.A. – CLIBA INGENIERÍA AMBIENTAL S.A. (Licitación Pública N° 17/2008).,Mayores Costos | Licitación Pública,
#1180,20/02/2025,12/02/2025,Decreto,DECRE-2025-158-SI-INTEN,"Expediente Nº 659-2025 - Llamar a Licitación Pública Nº 10/2025, para la adquisición de “ARTÍCULOS DE LIMPIEZA”.",Llamado | Licitación Pública,
#1184,27/03/2025,05/03/2025,Decreto,DECRE-2025-238-SI-INTEN,"Expediente Nº EX-2024-00041869-SI-SECAMEP - Adjudicar la Licitación Privada N° 59/2024, referente a la provisión de “ROPA DE TRABAJO PARA EL PERSONAL DE BARRIDO"".",Adjudicación | Licitación Privada,
#1184,27/03/2025,10/03/2025,Decreto,DECRE-2025-266-SI-INTEN,"Expediente Nº 5229-2008 (Alcance 68) - Reconocimiento de mayores costos - “SERVICIO DE LIMPIEZA, RECOLECCIÓN DE RESIDUOS E HIGIENE URBANA” - BENITO ROGGIO E HIJOS S.A. – CLIBA INGENIERÍA AMBIENTAL S.A. - UTE (CUIT N° 30-69724712-9).",Mayores Costos | Licitación Pública,
#1184,27/03/2025,13/03/2025,Decreto,DECRE-2025-285-SI-INTEN,Expediente Nº EX-2025-00020694-SI-DGRRHH - Designar al Sr. Juan Ignacio Iraolagoitia (Legajo Nº 76.063) funciones de Director General de Higiene Urbana.,Designación | Director General,
#1185,23/04/2025,26/03/2025,Decreto,DECRE-2025-337-SI-INTEN,"Expediente Nº EX-2025-00002956-SI-SECAMEP - Adjudicar el Concurso de Precios N° 16/2025, para la adquisición de “ELEMENTOS E INSUMOS PARA EL SERVICIO DE BARRIDO Y LIMPIEZA DE LAS VÍAS PÚBLICAS DEL PARTIDO”.",Adjudicación | Concurso de Precios,
#1185,23/04/2025,28/03/2025,Decreto,DECRE-2025-354-SI-INTEN,"Expediente N° 599-2025 - Reintegrar al Sr. Germán Ricardo Grüner (D.N.I. N° 17.038.136) la suma abonada en demasía en concepto de la Tasa por Alumbrado, Limpieza y Servicios Generales.",Reintegro | Pago | Demasía,
#1186,25/04/2025,10/04/2025,Decreto,DECRE-2025-386-SI-INTEN,Expediente N° 12653-2014 (Cuerpos 0 a 11) Alcances 1 a 45 - Redeterminación de precios de la Licitación Pública N° 17/2014 para la “CONTRATACIÓN DEL SERVICIO COMPLEMENTARIO DE HIGIENE URBANA PARA EL PARTIDO DE SAN ISIDRO”.-,Mayores Costos | Licitación Pública,
